fight_id,pred_delta_live,p_steam_live,pred_qclose_live,p_mkt_live,event_id,event_date,year,fold,movement_spec,f1_name,f2_name,division,selected_side,selected_fighter,selected_odds,selected_p_market,selected_ev,selected_steam_prob,pred_clv_pp,realized_clv_pp,pred_qclose_fav,qfav_opening,qfav_closing,prob_fav_steams,pred_delta_fav,selected_won,unit_return,kelly_raw,result,movement_alpha,direction_C,sel_fav_live,ev_live,steam_sel_live,clv_live,qual_live,qual_ship
253,0.15496077140352277,0.728972486234846,0.5418222681867582,0.54340698678768,23,2026-02-07,2026,2026,MOV_MKT_STATS,muin gafurov,jakub wiklacz,Bantamweight,underdog,muin gafurov,1.90909,0.527134779442386,0.0063477360856645,0.6345265013751193,2.934749410926302,3.617888182724138,0.4738324850686603,0.5031799791779233,0.4670010973506819,0.3654734986248807,-0.1174858675031319,0,-1.0,0.0069825166767476,0,100,0.01,True,0.024300433815305222,0.728972486234846,3.864228900883482,False,False
252,0.015288278186630843,0.5470171769950064,0.7032829577578502,0.7177870927967115,23,2026-02-07,2026,2026,MOV_MKT_STATS,wang cong,eduarda moura,Catch Weight,favorite,wang cong,1.36232,0.7086258885352642,-0.0346247795306389,0.5173749482242325,-0.4874730068605615,3.631516181415251,0.6952080470144708,0.7000827770830764,0.7363979388972289,0.5173749482242325,-0.0231103415624281,1,0.36232,0.0,1,100,0.01,True,-0.022144287741184043,0.5470171769950064,0.32001806747737893,False,False
251,0.07488050242563503,0.7001278791677991,0.8660690152588365,0.9113868598719866,23,2026-02-07,2026,2026,MOV_MKT_STATS,javid basharat,gianni vazquez,Bantamweight,favorite,javid basharat,1.125,0.9086472386899348,0.0222281435261768,0.6823793026124406,0.657978878236043,-0.885408572992108,0.8637226459252175,0.8571428571428571,0.848288771412936,0.6823793026124406,0.0548000591354979,1,0.125,0.1778251482094148,1,100,0.01,True,0.025310217355984932,0.7001278791677991,0.892615811597941,False,False
250,0.02085861317878086,0.5564391667664503,0.7454237084104038,0.7665542304105003,23,2026-02-07,2026,2026,MOV_MKT_STATS,nikolay veretennikov,niko price,Welterweight,favorite,nikolay veretennikov,1.30769,0.7534613169412369,-0.0147061704491139,0.4887883939006044,-0.7200170327292921,-4.347636061379112,0.7342450348948539,0.7414452052221469,0.6979688446083557,0.4887883939006044,-0.0372255106003603,1,0.30769,0.0,1,100,0.01,True,0.0024153015655070664,0.5564391667664503,0.39785031882569877,False,False
249,0.17148230915435747,0.7756845595912364,0.8275182114187591,0.8653025854262616,23,2026-02-07,2026,2026,MOV_MKT_STATS,alex morono,daniil donchenko,Welterweight,favorite,daniil donchenko,1.2,0.8842151569728106,0.0610581883673726,0.8582489394573175,4.151197222567859,5.752419267975483,0.8431648647876621,0.8016528925619835,0.8591770852417383,0.8582489394573175,0.2853102004442082,1,0.1999999999999999,0.3052909418368633,0,100,0.01,True,0.03836310251151387,0.7756845595912364,2.5865318856775676,True,True
248,-0.15560436657711377,0.3068893865478279,0.5690208032696766,0.5718170927723351,23,2026-02-07,2026,2026,MOV_MKT_STATS,dustin jacoby,julius walker,Light Heavyweight,underdog,julius walker,2.45,0.4186182334658589,0.0256146719913543,0.66617874907932,2.8574184383860946,1.435456324105655,0.5781257641085517,0.6066999484924126,0.592345385251356,0.33382125092068,-0.1183773600877381,0,-1.0,0.0176652910285202,1,100,0.01,False,0.04904812270777925,0.6931106134521721,3.7679145222735966,False,False
247,-0.06608930663279997,0.4358538162641327,0.6778931816733974,0.6891745734926834,23,2026-02-07,2026,2026,MOV_MKT_STATS,jean matsumoto,farid basharat,Bantamweight,favorite,farid basharat,1.37879,0.7179777312018645,-0.0100594839961812,0.5708078603735667,1.1299218304027914,3.130765786270684,0.7034504466491837,0.6921512283451557,0.7234588862078626,0.5708078603735667,0.0535872950913617,1,0.3787899999999999,0.0,0,100,0.01,False,-0.03644117782731848,0.5641461837358672,1.425804667175834,False,False
245,-0.1056696243670274,0.3913943637470528,0.5812220190244224,0.5846418060852144,23,2026-02-07,2026,2026,MOV_MKT_STATS,jailton almeida,rizvan kuniev,Heavyweight,favorite,jailton almeida,1.58824,0.6340278031596404,0.0069883180902672,0.5965207310729351,2.0891273958994594,0.0582947872137085,0.6275912224514072,0.6066999484924126,0.6072828963645497,0.5965207310729351,0.0884353798731518,0,-1.0,0.0118800457130885,0,100,0.01,False,0.0176275750912247,0.6086056362529473,2.5477929467990212,False,False
244,-0.014278294075655317,0.49968738003411955,0.7351813817508264,0.7545537279538997,23,2026-02-07,2026,2026,MOV_MKT_STATS,amir albazi,kyoji horiguchi,Flyweight,favorite,kyoji horiguchi,1.28902,0.7732140714738004,-0.0033115975888418,0.6041100912472658,1.3122378379935462,1.2444391704501845,0.7510742468415396,0.7379518684616041,0.7503962601661059,0.6041100912472658,0.0689994303975475,1,0.28902,0.0,0,100,0.01,True,-0.027365153592864067,0.49968738003411955,-0.2770486710777731,False,False
233,0.0352496943713845,0.5786898771710294,0.5412318599248668,0.5427924460100337,22,2026-02-21,2026,2026,MOV_MKT_STATS,dan ige,melquizael costa,Featherweight,favorite,melquizael costa,1.8,0.5490864984412027,-0.011644302805835,0.6077454830083294,1.4807628511599336,14.859838109158186,0.5472751609791318,0.5324675324675324,0.6810659135591143,0.6077454830083294,0.0596140626690836,1,0.8,0.0,0,100,0.01,True,-0.022973597181939254,0.5786898771710294,0.8764327457334353,False,False
231,0.0697512444449796,0.6216764919026739,0.7002295454647944,0.7143160670440112,22,2026-02-21,2026,2026,MOV_MKT_STATS,sean strickland,anthony hernandez,Middleweight,favorite,anthony hernandez,1.38168,0.7369960396923417,0.0182926881221148,0.7066265770083798,3.466170812001901,1.2086682206134736,0.720048621556335,0.685386913436316,0.6974735956424507,0.7066265770083798,0.1660628712870182,0,-1.0,0.0479267661971149,1,100,0.01,True,-0.013043776486630576,0.6216764919026739,1.4842632028478464,False,False
232,0.010878862551521495,0.5176086958446834,0.6236656926761177,0.6297997698008962,22,2026-02-21,2026,2026,MOV_MKT_STATS,geoff neal,uros medic,Welterweight,favorite,geoff neal,1.55556,0.6245895360204442,-0.0284135013480377,0.4955873367793154,-0.2293045326543397,2.660744628814793,0.6188158898735266,0.62110893520007,0.647716381488218,0.4955873367793154,-0.0097324399423797,0,-1.0,0.0,0,100,0.01,True,-0.020308670088517777,0.5176086958446834,0.25567574760476663,False,False
234,-0.16913412105833417,0.3162977246349414,0.5876464355917045,0.5914190861037374,22,2026-02-21,2026,2026,MOV_MKT_STATS,serghei spivac,ante delija,Heavyweight,underdog,serghei spivac,2.6,0.4070424112259048,0.0583102691873524,0.6797388269566865,3.8835000002998665,10.003296427027708,0.5891024187877871,0.6279374187907858,0.5279044545205087,0.3202611730433135,-0.1631223756029424,1,1.6,0.0364439182420953,1,100,0.01,False,0.062310376130282785,0.6837022753650586,4.029098319908131,False,False
239,-0.022208557231158804,0.5032601694404387,0.6497513489411635,0.6580895878692822,22,2026-02-21,2026,2026,MOV_MKT_STATS,alden coria,luis gurule,Flyweight,favorite,alden coria,1.47619,0.7099097495386475,0.047961673171456,0.7263146153440376,4.155427369302367,11.485170621934117,0.6963427653175773,0.6547884916245537,0.7696401978438948,0.7263146153440376,0.1897874972227805,1,0.4761899999999999,0.1007196143796721,1,100,0.01,True,-0.028534731283244463,0.5032601694404387,-0.5037142683390172,False,False
237,-0.003671544651375168,0.5305627973200935,0.7214826349490562,0.738650909926182,22,2026-02-21,2026,2026,MOV_MKT_STATS,chidi njokuani,carlos leal,Welterweight,favorite,carlos leal,1.38462,0.7475652167230113,0.0350937503790158,0.5929026199997305,0.6959691187523376,-14.062834793284162,0.7291795060103629,0.7222198148228395,0.5815914668899979,0.5929026199997305,0.0349642749474328,1,0.3846199999999999,0.0912426560735683,0,100,0.01,True,0.022750822901990153,0.5305627973200935,-0.07371798737833002,False,False
238,0.014052595549653255,0.526819032886633,0.646076987212276,0.654076014984583,22,2026-02-21,2026,2026,MOV_MKT_STATS,ode osbourne,alibi idiris,Flyweight,favorite,alibi idiris,1.5,0.6432575288462932,-0.0351137067305602,0.4734437296988356,-0.6728717248442928,-8.721831326511087,0.6361284256086999,0.6428571428571428,0.5556388295920319,0.4734437296988356,-0.0291871826644641,1,0.5,0.0,0,100,0.01,True,-0.018885977523125486,0.526819032886633,0.3219844355133228,False,False
240,-0.032060903648385305,0.468951775189249,0.6005223952903674,0.605059828910028,22,2026-02-21,2026,2026,MOV_MKT_STATS,ramiz brahimaj,punahele soriano,Welterweight,underdog,ramiz brahimaj,2.46,0.3994416915612683,-0.0173734387592799,0.5573866984755185,1.19065956143114,6.580450140768157,0.596281695524929,0.6081882911392404,0.5423837897315589,0.4426133015244815,-0.0497073032465046,0,-1.0,0.0,0,100,0.01,False,-0.028447179118668786,0.531048224810751,0.7665895848873006,False,False
241,0.16744089780178434,0.7260942305986487,0.723596222135431,0.7410934359504703,22,2026-02-21,2026,2026,MOV_MKT_STATS,phil rowe,jean-paul lebosnoyani,Welterweight,favorite,jean-paul lebosnoyani,1.4,0.726260224592747,0.0167643144298457,0.6555812836046095,2.1816941368718035,-3.531888112182502,0.7107058302576069,0.6888888888888889,0.6535700077670639,0.6555812836046095,0.1038846696744341,1,0.3999999999999999,0.0419107860746143,0,100,0.01,True,0.037530810330658415,0.7260942305986487,3.470733324654207,False,False
235,0.05888231449550395,0.6211840166047509,0.8108494990188542,0.8450512659544923,22,2026-02-21,2026,2026,MOV_MKT_STATS,jacobe smith,josiah harrell,Welterweight,favorite,jacobe smith,1.2,0.8498947221709,0.01987366660508,0.6539377492741624,1.3181566692042734,-7.626904360857889,0.8148344592540262,0.8016528925619835,0.7253838489534046,0.6539377492741624,0.0850775871612652,1,0.1999999999999999,0.0993683330254003,1,100,0.01,True,0.014061519145390777,0.6211840166047509,0.9196606456870704,False,False
220,0.04725652968997751,0.5847769065350563,0.5912990131886854,0.5952805274481784,21,2026-02-28,2026,2026,MOV_MKT_STATS,marlon vera,david martinez,Bantamweight,favorite,david martinez,1.66667,0.6085504477407787,0.0142527747361236,0.6448136999316816,2.3973333169223787,14.657542141870328,0.6038047786890174,0.5798314455197936,0.7264068669384969,0.6448136999316816,0.099262359540967,1,0.6666700000000001,0.0213790552089093,0,100,0.01,True,-0.007863803317944451,0.5847769065350563,1.1467567668891787,False,False
221,0.19731107669460687,0.7954435738996286,0.8213463503994576,0.8578087887004201,21,2026-02-28,2026,2026,MOV_MKT_STATS,daniel zellhuber,king green,Lightweight,favorite,daniel zellhuber,1.19231,0.8651716055318266,0.031552756991652,0.8334393455434531,3.6870033239229993,-2.339642736719449,0.8274102532904921,0.7905402200512621,0.7671437926840676,0.8334393455434531,0.2391984793435831,0,-1.0,0.1640723674881808,0,100,0.01,True,0.022773996855397938,0.7954435738996286,3.080613034819546,True,True
222,0.06349988564842883,0.6091942369297922,0.6761473299039623,0.6872275312006466,21,2026-02-28,2026,2026,MOV_MKT_STATS,edgar chairez,felipe bunes,Flyweight,favorite,edgar chairez,1.45455,0.6997533089378349,0.0178261755155277,0.6699227532538374,2.5248501225979103,5.612566010309028,0.6873386151751724,0.6620901139491933,0.7182157740522835,0.6699227532538374,0.1150838732661144,1,0.45455,0.0392171939622215,1,100,0.01,True,-0.0003931944920995134,0.6091942369297922,1.4057215954769053,False,False
223,0.07968918995913647,0.6022352339963738,0.6900777543040798,0.7028354666296036,21,2026-02-28,2026,2026,MOV_MKT_STATS,imanol rodriguez,kevin borjas,Flyweight,favorite,imanol rodriguez,1.43478,0.7033854305473057,0.0092033480406632,0.602984480372946,1.7784142841841488,11.573107467532717,0.6905659015617772,0.6727817587199357,0.7885128333952629,0.602984480372946,0.08197262531267,1,0.4347799999999999,0.0211678275004904,1,100,0.01,True,0.008414270810822577,0.6022352339963738,1.7295995584144075,False,False
224,0.2348673082024716,0.8176706818025757,0.8018692054594149,0.8341444989238525,21,2026-02-28,2026,2026,MOV_MKT_STATS,santiago luna,angel pacheco,Bantamweight,favorite,santiago luna,1.25,0.8512684483185272,0.0640855603981589,0.8746406428584419,5.405986727500656,9.707841361245428,0.8159646291797684,0.7619047619047619,0.8589831755172161,0.8746406428584419,0.3260922257722203,1,0.25,0.2563422415926357,1,100,0.01,True,0.04268062365481562,0.8176706818025757,3.9964443554653006,True,True
226,0.06496273731696967,0.6640285432164029,0.811780307024321,0.8461825123065017,21,2026-02-28,2026,2026,MOV_MKT_STATS,cristian quinonez,kris moutinho,Bantamweight,favorite,cristian quinonez,1.2,0.8567627109518268,0.0281152531421919,0.72451970631458,1.88325009003294,2.6640911265980893,0.8204853934623129,0.8016528925619835,0.8282938038279644,0.72451970631458,0.1229823821335868,1,0.1999999999999999,0.1405762657109599,1,100,0.01,True,0.015419014767801942,0.6640285432164029,1.0127414462337558,False,False
227,0.13329563364264263,0.6981493334050917,0.6842668561196018,0.6963046112076885,21,2026-02-28,2026,2026,MOV_MKT_STATS,douglas silva de andrade,javier reyes,Featherweight,favorite,javier reyes,1.47619,0.7022757786016386,0.0366924816139528,0.7186661306931867,3.4792294519265354,2.179221576800483,0.689580786143819,0.6547884916245537,0.6765807073925585,0.7186661306931867,0.1580051969375611,1,0.4761899999999999,0.0770542884435895,0,100,0.01,True,0.027877904018677624,0.6981493334050917,2.947836449504815,False,False
229,0.17346588947113264,0.7844872288898869,0.8141000143949974,0.8490020010997272,21,2026-02-28,2026,2026,MOV_MKT_STATS,erik silva,francis marshall,Featherweight,favorite,francis marshall,1.22222,0.8527264942308459,0.0422193757788245,0.8023611925676098,3.0756128815848105,7.705750751224483,0.8171642012073325,0.7864080723914844,0.8634655799037292,0.8023611925676098,0.193843060145613,1,0.22222,0.1899890908956191,0,100,0.01,True,0.03766722578410864,0.7844872288898869,2.7691942003512993,True,True
230,0.05429533140865177,0.6543864711807933,0.8085459520947068,0.8422521026431764,21,2026-02-28,2026,2026,MOV_MKT_STATS,damian pinas,wes schultz,Middleweight,favorite,damian pinas,1.25,0.8392468411382475,0.0490585514228094,0.638201246459765,0.6072028714093181,-8.818529960280742,0.8060720287140932,0.8,0.7118147003971926,0.638201246459765,0.0383919349544245,1,0.25,0.1962342056912378,1,100,0.01,True,0.05281512830397039,0.6543864711807933,0.8545952094706766,False,False
207,-0.02239041696992854,0.48208348442843457,0.6352648915814451,0.6423217316951536,20,2026-03-07,2026,2026,MOV_MKT_STATS,max holloway,charles oliveira,Lightweight,favorite,max holloway,1.4878,0.648646572134123,-0.0349436299788518,0.5119169621347601,0.0655189851616722,-0.1242719287566695,0.6410921370216104,0.6404369471699937,0.639194227882427,0.5119169621347601,0.0028463584084022,0,-1.0,0.0,0,100,0.01,True,-0.04435372758395051,0.48208348442843457,-0.5172055588548607,False,False
208,-0.07559351131350797,0.4555705518250949,0.6739083019144906,0.6847342029448914,20,2026-03-07,2026,2026,MOV_MKT_STATS,caio borralho,reinier de ridder,Middleweight,favorite,caio borralho,1.37736,0.7144318906593841,-0.0159700910813908,0.6000828659849922,1.0034387465043038,-2.761595218918733,0.700331552524764,0.6902971650597209,0.6626812128705336,0.6000828659849922,0.0473682428419053,1,0.3773599999999999,0.0,1,100,0.01,False,-0.032134003040816705,0.544429448174905,1.638886314523036,False,False
210,-0.18321411967972887,0.2781405965800983,0.5265053726018063,0.5274855369773834,20,2026-03-07,2026,2026,MOV_MKT_STATS,drew dober,michael johnson,Lightweight,favorite,michael johnson,1.66225,0.5740908253431768,-0.0457175255733043,0.4892003006230765,-0.0645389671507734,-21.2394340643997,0.5711879543944335,0.5718333440659412,0.3594390034219442,0.4892003006230765,-0.0026354678187134,0,-1.0,0.0,1,100,0.01,False,0.04898210791020885,0.7218594034199017,4.5327971464134915,False,False
211,-0.04583739170417632,0.4632932434597391,0.6303173276618399,0.6369698083503891,20,2026-03-07,2026,2026,MOV_MKT_STATS,gregory rodrigues,brunno ferreira,Middleweight,favorite,gregory rodrigues,1.4902,0.6464016933784222,-0.0367321965274751,0.5098529760389703,-0.1906618622818601,-4.802266053867987,0.6390263484631049,0.6409329670859235,0.5929103065472436,0.5098529760389703,-0.008275064463849,1,0.4901999999999999,0.0,1,100,0.01,False,-0.03433969021203487,0.5367067565402609,1.0615639424083612,False,False
218,0.05922447107459675,0.5907884224332274,0.6761776979215597,0.6872613770014963,20,2026-03-07,2026,2026,MOV_MKT_STATS,luke fernandez,rodolfo bellato,Light Heavyweight,favorite,luke fernandez,1.4329,0.6822411131639702,-0.022416708947347,0.5664691800398216,0.858879200756435,0.3915069380518554,0.6716657512588987,0.6630769592513344,0.6669920286318529,0.5664691800398216,0.0386921600681102,0,-1.0,0.0,0,100,0.01,True,-0.015223172894555992,0.5907884224332274,1.310073867022532,False,False
214,0.0579669096009034,0.5915435595095849,0.637713009268209,0.6449760406718299,20,2026-03-07,2026,2026,MOV_MKT_STATS,ricky turcios,alberto montes,Featherweight,favorite,alberto montes,1.5291,0.641855516902705,-0.0185387291040738,0.5718699629122167,1.061784657850895,0.0490893875827125,0.6348345038245831,0.6242166572460741,0.6247075511219012,0.5718699629122167,0.045528922027042,1,0.5290999999999999,0.0,0,100,0.01,True,-0.013767136208704955,0.5915435595095849,1.3496352022134839,False,False
215,0.09973417314133096,0.6478251203218274,0.6173644017770712,0.623032960903438,20,2026-03-07,2026,2026,MOV_MKT_STATS,cody durden,nyamjargal tumendemberel,Flyweight,favorite,nyamjargal tumendemberel,1.60241,0.5977000703875935,-0.0422394302102162,0.5249821018483224,0.0039103887397362,4.663926294255772,0.5935846762657142,0.5935455723783168,0.6401848353208746,0.5249821018483224,0.0001620916306339,1,0.6024099999999999,0.0,0,100,0.01,True,-0.0016457531187220598,0.6478251203218274,2.381882939875435,False,False
217,0.14373579724365992,0.7042735454700378,0.7017521240343865,0.716045842598937,20,2026-03-07,2026,2026,MOV_MKT_STATS,rafael tobias,diyar nurgozhay,Light Heavyweight,favorite,rafael tobias,1.41322,0.7111837836386993,0.0050591467138825,0.6826963651428409,2.664264000646599,-5.8680814910763495,0.6974678015402332,0.6708251615337673,0.6121443466230038,0.6826963651428409,0.1233491315012859,0,-1.0,0.0122432280961292,0,100,0.01,True,0.011930305677669617,0.7042735454700378,3.0926962500619215,False,False
213,0.10572856161494158,0.7054404756986088,0.8078253222774353,0.8413765847260772,20,2026-03-07,2026,2026,MOV_MKT_STATS,donte johnson,cody brundage,Middleweight,favorite,donte johnson,1.20576,0.8656500535953444,0.0437662086231225,0.8184029594356157,3.6928833524631166,6.672107743020684,0.8278046244004221,0.790875790875791,0.8575968683059978,0.8184029594356157,0.2399348788619099,1,0.2057599999999999,0.2127051352212409,1,100,0.01,True,0.014498230799314893,0.7054404756986088,1.6949531401644347,False,True
199,0.07962924134751231,0.6253086762404344,0.6841211832977776,0.6961412645866394,19,2026-03-14,2026,2026,MOV_MKT_STATS,ion cutelaba,oumar sy,Light Heavyweight,favorite,oumar sy,1.5,0.6908972398459818,0.0363458597689727,0.5979519589637161,1.2769264528904145,9.91415290126435,0.6794359311955709,0.6666666666666667,0.7658081956793102,0.5979519589637161,0.0580336013774981,0,-1.0,0.0726917195379455,1,100,0.01,True,0.04421189687995897,0.6253086762404344,1.7454516631110861,False,False
196,0.22398622899558746,0.8357628113349415,0.8319917291280972,0.8707256494996019,19,2026-03-14,2026,2026,MOV_MKT_STATS,josh emmett,kevin vallejos,Featherweight,favorite,kevin vallejos,1.2,0.8808171701284472,0.0569806041541365,0.8731595948923889,4.202317058165528,0.5942437269869649,0.8403424983127478,0.7983193277310925,0.8042617650009621,0.8731595948923889,0.2849555771804213,1,0.1999999999999999,0.2849030207706827,0,100,0.01,True,0.04487077939952222,0.8357628113349415,3.367240139700467,True,True
197,-0.01830162069739636,0.5317078646861615,0.6835545823908165,0.6955060937884003,19,2026-03-14,2026,2026,MOV_MKT_STATS,andre fili,jose delgado,Featherweight,favorite,jose delgado,1.4545454545454546,0.7099062112342206,0.0325908527043208,0.6022725241288497,0.8839639434166435,8.978285077950998,0.6963396394341664,0.6875,0.77728285077951,0.6022725241288497,0.0414703267824734,1,0.4545454545454546,0.0716998759495058,0,100,0.01,True,0.011645227328582308,0.5317078646861615,-0.39454176091835436,False,False
198,0.056991188265322575,0.5916503318129867,0.6558327008116872,0.6647543984042122,19,2026-03-14,2026,2026,MOV_MKT_STATS,marwan rahiki,harry hardwick,Featherweight,favorite,marwan rahiki,1.5,0.6679780320666298,0.0019670480999445,0.6058884686890622,1.5907823905519924,7.476036701009781,0.6587649667626628,0.6428571428571429,0.7176175098672407,0.6058884686890622,0.0700086677464948,1,0.5,0.003934096199889,1,100,0.01,True,-0.0028684023936815795,0.5916503318129867,1.2975557954544303,False,False
200,-0.0343421378917603,0.43728346265910734,0.5917290918076208,0.5957356077228165,19,2026-03-14,2026,2026,MOV_MKT_STATS,charles johnson,bruno silva,Flyweight,underdog,bruno silva,2.4999925000375,0.4154992722590284,0.03874506441861,0.6095332165542615,1.8910693365277955,-4.91242347776123,0.581088106637122,0.5999988000023999,0.6491230347800122,0.3904667834457385,-0.0782183356707541,0,-1.0,0.0258301720959547,1,100,0.01,False,0.010657948725176336,0.5627165373408927,0.8269708194779124,False,False
202,-0.09428572263030571,0.37927705863938693,0.6620732002061798,0.6716229966159226,19,2026-03-14,2026,2026,MOV_MKT_STATS,vitor petrino,steven asplund,Heavyweight,underdog,steven asplund,3.05,0.3395449901588291,0.0356122199844286,0.6828619450455373,3.092271513457523,2.959942689234752,0.6519125961823566,0.6828353113169319,0.6532358844245844,0.3171380549544627,-0.1393756540417539,0,-1.0,0.0173718146265505,1,100,0.01,False,0.001549860321435892,0.620722941360613,2.07621111107521,False,False
206,0.013434213882896884,0.5290279798500536,0.6327569435436324,0.6396067694326464,19,2026-03-14,2026,2026,MOV_MKT_STATS,luan lacerda,hecher sosa,Bantamweight,favorite,hecher sosa,1.588235294117647,0.6325795553793714,0.0046851761907662,0.4937616235159543,-0.3382012315961358,0.0,0.6262476173136683,0.6296296296296297,0.6296296296296297,0.4937616235159543,-0.0144759031241486,1,0.588235294117647,0.0079647995243026,0,100,0.01,True,0.01584604556949709,0.5290279798500536,0.3127313914002783,False,False
203,0.11229781296165174,0.6613672521505521,0.73664216431996,0.7562595569450984,19,2026-03-14,2026,2026,MOV_MKT_STATS,elijah smith,suyoung you,Bantamweight,favorite,elijah smith,1.4,0.7315832174135423,0.024216504378959,0.5606668916384644,0.1061073818766078,1.6174475633935037,0.7153467881044804,0.7142857142857143,0.7304601899196493,0.5606668916384644,0.0052050725650211,1,0.3999999999999999,0.0605412609473976,1,100,0.01,True,0.05876337972313772,0.6613672521505521,2.235645003424569,False,False
204,0.07118116099439453,0.5958156748057438,0.6590284867562207,0.6682680619313093,19,2026-03-14,2026,2026,MOV_MKT_STATS,bolaji oki,manoel sousa,Lightweight,favorite,manoel sousa,1.5,0.6617444383337584,-0.0073833424993623,0.5619483837179987,1.023224226057673,6.661965574201789,0.6530893851177195,0.6428571428571428,0.7094767985991607,0.5619483837179987,0.0448601860363099,1,0.5,0.0,0,100,0.01,True,0.0024020928969639144,0.5958156748057438,1.6171343899077928,False,False
205,-0.08540445489095187,0.40815888637976827,0.6077761663808917,0.6127814643596053,19,2026-03-14,2026,2026,MOV_MKT_STATS,brad tavares,eryk anders,Middleweight,underdog,eryk anders,2.6,0.3906264777502668,0.0156288421506938,0.6078715044204663,2.3359445483648766,17.626953217138265,0.604577973307137,0.6279374187907858,0.4516678866194031,0.3921284955795337,-0.098801407428427,1,1.6,0.0097680263441836,0,100,0.01,False,0.0067681926650260404,0.5918411136202317,2.016125240989408,False,False
201,0.1186504268308281,0.6845860988022979,0.7137322441505294,0.7297291771174915,19,2026-03-14,2026,2026,MOV_MKT_STATS,chris curtis,myktybek orolbai,Welterweight,favorite,myktybek orolbai,1.4,0.7487678744795564,0.0482750242713789,0.7570247037271071,4.132548021052807,10.31357671830132,0.730214369099417,0.6888888888888889,0.7920246560719021,0.7570247037271071,0.2007805884465176,1,0.3999999999999999,0.1206875606784474,0,100,0.01,True,0.021620847964488155,0.6845860988022979,2.48433552616405,False,True
184,0.10265208662183428,0.6617637330918202,0.694589798772887,0.7079268600006112,18,2026-03-21,2026,2026,MOV_MKT_STATS,movsar evloev,lerone murphy,Featherweight,favorite,movsar evloev,1.40323,0.7083275978192088,-0.0060534649121516,0.6572478266221267,2.255450164332784,1.088432404703421,0.6949442635753278,0.672389761932,0.6832740859790342,0.6572478266221267,0.1043235717292921,1,0.40323,0.0,1,100,0.01,True,-0.006615792241342344,0.6617637330918202,2.2200036840887005,False,False
188,0.1100205036299014,0.6768905041837133,0.7119657436127983,0.727703357583312,18,2026-03-21,2026,2026,MOV_MKT_STATS,roman dolidze,christian leroy duncan,Middleweight,favorite,christian leroy duncan,1.4,0.7342884396867174,0.0280038155614044,0.7081115350265001,2.880997199391744,7.667858800335747,0.7176988608828063,0.6888888888888889,0.7655674768922464,0.7081115350265001,0.1381458220062324,1,0.3999999999999999,0.070009538903511,0,100,0.01,True,0.018784700616636618,0.6768905041837133,2.3076854723909412,False,False
189,0.06633045446383509,0.6165496684218208,0.5489387137271278,0.5508206083462228,18,2026-03-21,2026,2026,MOV_MKT_STATS,kurtis campbell,danny silva,Featherweight,favorite,kurtis campbell,1.8,0.5548587182821086,-0.0012543070922044,0.6338696970058068,2.0342327397175786,16.811153992198946,0.5528098598647083,0.5324675324675325,0.700579072389522,0.6338696970058068,0.0819771066705226,0,-1.0,0.0,0,100,0.01,True,-0.008522904976798862,0.6165496684218208,1.6471181259595236,False,False
186,-0.18434486139778247,0.27283888970292075,0.5429520801039708,0.5445831920207609,18,2026-03-21,2026,2026,MOV_MKT_STATS,michael page,sam patterson,Welterweight,underdog,sam patterson,2.35,0.4509794933725268,0.0598018094254382,0.7182672204260896,4.099989505063551,-4.985318690512308,0.5472118411501675,0.588211736200803,0.6380649231059261,0.2817327795739104,-0.1671660542249117,0,-1.0,0.0442976366114357,1,100,0.01,False,0.07022949875121198,0.7271611102970792,4.525965609683224,False,False
191,0.05951693885302233,0.6026424557478722,0.5942585688280702,0.5984139135255361,18,2026-03-21,2026,2026,MOV_MKT_STATS,nathaniel wood,losene keita,Featherweight,favorite,losene keita,1.66667,0.6009388679488902,0.0015667830443768,0.6134668474947479,1.6809089722471304,11.45619951329363,0.5966405352422649,0.5798314455197936,0.6943934406527299,0.6134668474947479,0.0694051778736397,0,-1.0,0.0023501628157511,1,100,0.01,True,-0.0026414827443946853,0.6026424557478722,1.4427123308276557,False,False
192,-0.049214951605086814,0.4575701303314677,0.7041368646105998,0.7187592862552172,18,2026-03-21,2026,2026,MOV_MKT_STATS,mario pinto,felipe franco,Heavyweight,favorite,mario pinto,1.4,0.7199577764895592,0.0079408870853827,0.4662630394392471,-0.9096972360434274,15.076151918257176,0.70518874192528,0.7142857142857143,0.865047233468286,0.4662630394392471,-0.0441605942911919,1,0.3999999999999999,0.0198522177134569,1,100,0.01,True,0.006263000757304127,0.4575701303314677,-1.0148849675114535,False,False
194,-0.09770962030734288,0.4000244614491002,0.6065684855830624,0.6114939251506872,18,2026-03-21,2026,2026,MOV_MKT_STATS,louie sutherland,brando pericic,Heavyweight,underdog,brando pericic,2.6999864001087985,0.4388119805982504,0.1847863798200821,0.8021616389561954,7.07583477619459,29.064471321842657,0.5588694163039383,0.6296277640658842,0.3389830508474576,0.1978383610438045,-0.2940453473166923,1,1.6999864001087983,0.1086987400653651,0,100,0.01,False,0.04896111845279538,0.5999755385508998,2.3059278482821743,False,True
